step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,original_error,is_transfer_or_cashout,fraud_prone,transfer_high_amount
637,4233.53,0,0,0,0,1,0,-4233.53,0,0,0
207,72011.1,0,1,0,0,0,0,411753.42185446585,0,0,0
161,121827.05,0,0,1,0,0,0,-89348.05,1,1,0
193,266351.6,1,0,1,0,0,0,0.0,1,1,0
278,211586.81,0,0,1,0,0,0,-211398.81,1,1,0
399,845339.38,0,0,1,0,0,0,-832522.38,1,1,0
163,18046.92,0,0,0,0,1,0,512454.20300576807,0,0,0
158,113351.04,0,0,1,0,0,0,-113351.04,1,1,0
180,14502.13,0,0,0,0,1,0,246605.49440045035,0,0,0
546,143047.53,0,0,1,0,0,0,-131383.53,1,1,0
161,32447.47,0,0,0,0,1,0,19709.640584495937,0,0,0
9,93483.38,0,1,0,0,0,0,1017088.0687820985,0,0,0
397,730473.31,0,0,0,0,0,1,-730473.31,1,1,1
33,276300.04,0,1,0,0,0,0,-157955.04577715183,0,0,0
356,69161.75,0,1,0,0,0,0,-49436.14526460935,0,0,0
261,209716.54,0,0,0,0,0,1,-201900.54,1,1,1
250,274232.05,0,0,1,0,0,0,-274232.05,1,1,0
11,164247.23,0,1,0,0,0,0,621374.685904944,0,0,0
346,9549.78,0,0,1,0,0,0,11953.830324191918,1,1,0
408,398724.6,1,0,0,0,0,1,0.0,1,1,1
137,484584.81,0,1,0,0,0,0,-484575.9010952036,0,0,0
164,62707.96,0,1,0,0,0,0,-62111.01590850273,0,0,0
309,14254.1,0,0,0,0,1,0,93563.45347184931,0,0,0
178,10028.2,0,0,0,0,1,0,-10028.2,0,0,0
228,300380.29,0,0,1,0,0,0,-300380.29,1,1,0
403,14486.48,0,0,0,0,1,0,-9738.48,0,0,0
291,87660.69,1,0,0,0,0,1,0.0,1,1,0
180,2584.68,0,0,0,0,1,0,-2584.68,0,0,0
397,249984.75,1,0,0,0,0,1,0.0,1,1,1
46,945131.85,1,0,1,0,0,0,0.0,1,1,0
379,1429.62,0,0,0,0,1,0,-835.6199999999999,0,0,0
239,8892.48,0,0,0,0,1,0,-2887.4799999999996,0,0,0
17,2990.22,0,0,0,0,1,0,54500.893809184534,0,0,0
210,10500.09,0,1,0,0,0,0,325239.15507473936,0,0,0
15,26964.69,0,0,0,0,1,0,-26964.69,0,0,0
400,199584.91,0,1,0,0,0,0,20200497.85921363,0,0,0
186,130254.62,0,0,1,0,0,0,16762.65245161511,1,1,0
18,416821.03,0,0,1,0,0,0,-416821.03,1,1,0
164,293610.99,0,0,1,0,0,0,-293610.99,1,1,0
146,322329.78,1,0,0,0,0,1,0.0,1,1,1
179,445705.76,1,0,0,0,0,1,0.0,1,1,1
282,40528.79,0,0,0,0,1,0,-40528.79,0,0,0
304,170410.14,0,0,1,0,0,0,-170410.14,1,1,0
399,158184.37,0,0,0,0,0,1,-158184.37,1,1,0
378,112916.75,0,1,0,0,0,0,6564533.6189819705,0,0,0
309,12446.4,0,0,0,0,1,0,-12446.4,0,0,0
419,49863.37,0,0,1,0,0,0,-22681.370000000003,1,1,0
131,125151.93,0,1,0,0,0,0,29116017.924640324,0,0,0
305,187454.59,0,0,1,0,0,0,-187054.59,1,1,0
442,105665.63,0,1,0,0,0,0,-65850.51788758457,0,0,0
692,22631.6,0,0,0,0,1,0,151988.4683549897,0,0,0
279,117555.51,0,1,0,0,0,0,-85190.42794720814,0,0,0
275,263791.83,0,0,1,0,0,0,-263791.83,1,1,0
402,290346.64,0,1,0,0,0,0,5096352.7380554965,0,0,0
208,164519.7,1,0,1,0,0,0,0.0,1,1,0
279,168754.24,0,0,1,0,0,0,-158508.24,1,1,0
592,260231.09,0,0,1,0,0,0,-260231.09,1,1,0
182,680212.94,0,0,0,0,0,1,-607925.94,1,1,1
380,369701.92,0,0,1,0,0,0,-369701.92,1,1,0
272,580673.57,1,0,1,0,0,0,0.0,1,1,0
259,105490.18,0,0,1,0,0,0,193586.6464514759,1,1,0
135,9757.19,0,0,0,0,1,0,70372.64826724818,0,0,0
84,2627070.5,1,0,0,0,0,1,0.0,1,1,1
203,9974.9,0,0,0,0,1,0,25460.95466098548,0,0,0
374,107731.22,0,0,1,0,0,0,-107731.22,1,1,0
17,117957.64,0,1,0,0,0,0,-65345.68697515036,0,0,0
11,287969.1,0,0,0,0,0,1,-287969.1,1,1,1
215,85386.72,0,0,1,0,0,0,-85386.72,1,1,0
187,312325.1,0,0,1,0,0,0,-312325.1,1,1,0
307,256074.85,0,0,1,0,0,0,-256074.85,1,1,0
373,1171.01,0,0,0,0,1,0,22270.978465992175,0,0,0
17,220966.35,0,0,1,0,0,0,-220966.35,1,1,0
133,193821.26,0,1,0,0,0,0,1899966.5969753854,0,0,0
200,54380.21,1,0,1,0,0,0,0.0,1,1,0
256,157526.97,0,0,1,0,0,0,-157526.97,1,1,0
19,6270.73,0,1,0,0,0,0,2927731.2559816986,0,0,0
575,367263.47,1,0,0,0,0,1,0.0,1,1,1
95,655676.97,1,0,1,0,0,0,0.0,1,1,0
690,361537.62,0,1,0,0,0,0,4061372.5491154045,0,0,0
15,8286.99,0,0,0,0,1,0,136388.7366415387,0,0,0
399,72431.29,0,1,0,0,0,0,-32097.923170267983,0,0,0
597,179923.81,0,1,0,0,0,0,6186233.955620254,0,0,0
16,366356.3,0,0,0,0,0,1,-366356.3,1,1,1
34,614.75,0,0,0,0,1,0,-614.75,0,0,0
283,10567.94,0,0,0,0,1,0,-7858.9400000000005,0,0,0
250,6979.84,0,0,0,0,1,0,-6979.84,0,0,0
586,2581549.92,1,0,0,0,0,1,0.0,1,1,1
418,452261.67,1,0,1,0,0,0,0.0,1,1,0
305,1309602.55,1,0,0,0,0,1,0.0,1,1,1
38,303647.36,0,0,1,0,0,0,-24548.359999999986,1,1,0
508,218350.42,1,0,1,0,0,0,0.0,1,1,0
256,9284.32,0,0,0,0,1,0,265435.4408222529,0,0,0
298,15814790.9,0,0,0,0,0,1,-15814790.9,1,1,1
380,2784.51,1,0,0,0,0,1,0.0,1,1,0
116,12477.96,1,0,1,0,0,0,0.0,1,1,0
399,1856.8,0,0,0,0,1,0,8407.161967489636,0,0,0
251,12858.14,0,0,0,0,1,0,-12858.14,0,0,0
20,1590.38,0,0,0,0,1,0,-942.3800000000001,0,0,0
164,1191399.72,1,0,1,0,0,0,0.0,1,1,0
132,5619.44,0,0,0,0,1,0,-5619.44,0,0,0
96,5961.12,0,0,0,0,1,0,15577.225751031801,0,0,0
738,108240.74,1,0,1,0,0,0,0.0,1,1,0
354,126868.66,0,0,1,0,0,0,-116505.66,1,1,0
332,19538.68,0,0,1,0,0,0,-19538.68,1,1,0
9,180626.71,0,0,1,0,0,0,-161315.71,1,1,0
280,253086.17,0,0,1,0,0,0,-247996.17,1,1,0
401,24265.18,0,0,0,0,1,0,-24265.18,0,0,0
680,227668.22,1,0,1,0,0,0,0.0,1,1,0
255,3791.47,0,0,0,0,1,0,13134.046239018515,0,0,0
209,213049.65,0,1,0,0,0,0,-211583.92619857486,0,0,0
396,459517.76,0,0,0,0,0,1,-459517.76,1,1,1
307,20236.81,0,1,0,0,0,0,4317713.202429601,0,0,0
583,1583.28,1,0,1,0,0,0,0.0,1,1,0
349,15996.36,0,0,1,0,0,0,-15996.36,1,1,0
159,902894.95,0,0,0,0,0,1,-881817.95,1,1,1
182,418624.34,0,1,0,0,0,0,4943113.890020168,0,0,0
274,2274566.61,1,0,1,0,0,0,0.0,1,1,0
6,10565.0,1,0,1,0,0,0,0.0,1,1,0
570,9274.56,1,0,1,0,0,0,0.0,1,1,0
371,16465.95,0,0,0,0,1,0,4139.719365328641,0,0,0
10,335060.81,0,0,1,0,0,0,-335060.81,1,1,0
37,241014.78,0,0,1,0,0,0,-240637.78,1,1,0
134,23330.98,0,0,0,0,1,0,-23330.98,0,0,0
374,688.21,0,0,0,0,1,0,-688.21,0,0,0
283,59224.34,0,0,1,0,0,0,12929.191947707412,1,1,0
98,8055.06,1,0,1,0,0,0,0.0,1,1,0
187,65940.43,0,1,0,0,0,0,7886572.512741777,0,0,0
218,145379.14,1,0,1,0,0,0,0.0,1,1,0
44,310795.0,0,0,0,0,0,1,-293593.0,1,1,1
179,9001.84,0,1,0,0,0,0,6513.052435922067,0,0,0
679,3150438.28,1,0,0,0,0,1,0.0,1,1,1
228,31112.37,0,0,0,0,1,0,-31112.37,0,0,0
379,32132.42,0,0,1,0,0,0,-23693.42,1,1,0
181,5671.03,0,0,0,0,1,0,92254.65755730619,0,0,0
465,44946.2,1,0,0,0,0,1,0.0,1,1,0
478,4283.19,0,0,0,0,1,0,-3957.1899999999996,0,0,0
43,56149.73,0,0,1,0,0,0,-56149.73,1,1,0
380,3501.48,0,0,0,0,1,0,-3501.48,0,0,0
236,3883.08,0,0,0,0,1,0,19336.049711487336,0,0,0
590,2240.59,0,0,0,0,1,0,-2240.59,0,0,0
162,15539.32,0,0,0,0,1,0,-15369.32,0,0,0
330,740280.38,0,0,0,0,0,1,-723915.38,1,1,1
617,16563.22,0,0,0,0,1,0,281733.2312359967,0,0,0
10,34061.22,0,0,1,0,0,0,-34061.22,1,1,0
18,8223.11,0,0,0,0,1,0,-8223.11,0,0,0
210,17897.63,0,1,0,0,0,0,40121.132450900885,0,0,0
353,8993.85,0,0,0,0,1,0,712941.1528255185,0,0,0
323,159206.61,0,0,0,0,0,1,-145323.61,1,1,0
328,25545.24,0,1,0,0,0,0,46774.26853068062,0,0,0
323,339156.5,0,0,1,0,0,0,-339156.5,1,1,0
396,36650.18,0,0,0,0,1,0,-36650.18,0,0,0
308,6647155.99,1,0,1,0,0,0,0.0,1,1,0
398,9340.77,0,0,0,0,1,0,197459.59664391834,0,0,0
414,10000000.0,1,0,1,0,0,0,0.0,1,1,0
732,417129.11,1,0,0,0,0,1,0.0,1,1,1
181,22352.4,0,0,0,0,1,0,-22352.4,0,0,0
307,262240.87,0,0,0,0,0,1,-154330.87,1,1,1
306,3176.77,0,0,0,0,1,0,14613.469576603471,0,0,0
189,2339743.18,1,0,0,0,0,1,0.0,1,1,1
589,143008.21,0,0,1,0,0,0,-143008.21,1,1,0
95,747176.0,0,0,0,0,0,1,-747176.0,1,1,1
400,1454.98,0,1,0,0,0,0,603942.8339348666,0,0,0
305,20627.27,0,0,0,0,1,0,384805.31947115937,0,0,0
370,25627.19,0,0,0,0,1,0,-25627.19,0,0,0
397,250947.68,0,0,1,0,0,0,-250947.68,1,1,0
44,14143.2,0,0,0,0,1,0,-14143.2,0,0,0
403,1134.3,0,0,0,0,1,0,270142.92324355943,0,0,0
156,147445.54,0,0,1,0,0,0,-147445.54,1,1,0
356,86475.05,0,0,1,0,0,0,-86475.05,1,1,0
52,969259.07,1,0,0,0,0,1,0.0,1,1,1
722,1158396.74,1,0,1,0,0,0,0.0,1,1,0
308,29063.88,0,0,0,0,1,0,-29063.88,0,0,0
590,802483.88,1,0,1,0,0,0,0.0,1,1,0
11,599385.34,0,0,1,0,0,0,-506861.33999999997,1,1,0
481,305183.84,1,0,0,0,0,1,0.0,1,1,1
209,156276.43,0,0,1,0,0,0,-126456.43,1,1,0
299,31638.21,0,0,0,0,1,0,-31638.21,0,0,0
56,42789.93,1,0,1,0,0,0,0.0,1,1,0
127,6910926.92,1,0,0,0,0,1,0.0,1,1,1
396,187714.08,0,1,0,0,0,0,-187368.22458588966,0,0,0
400,50183.47,0,1,0,0,0,0,6464824.352705251,0,0,0
308,14464.59,0,0,0,0,1,0,440259.4148488007,0,0,0
277,1390.87,0,0,1,0,0,0,-1190.87,1,1,0
19,52481.46,0,0,1,0,0,0,-52481.46,1,1,0
10,270906.58,0,0,1,0,0,0,-270854.58,1,1,0
10,10476.76,0,0,0,0,1,0,30850.002740453114,0,0,0
714,1262207.3,1,0,1,0,0,0,0.0,1,1,0
606,455788.55,1,0,1,0,0,0,0.0,1,1,0
33,82345.22,0,1,0,0,0,0,4699848.55251412,0,0,0
478,2254718.25,1,0,0,0,0,1,0.0,1,1,1
467,269722.42,1,0,1,0,0,0,0.0,1,1,0
208,6714.27,0,0,0,0,1,0,-6714.27,0,0,0
9,21922.0,1,0,0,0,0,1,0.0,1,1,0
265,4755.72,0,0,0,0,1,0,45926.5449459646,0,0,0
119,4092.78,0,0,0,1,0,0,7299.323108156095,0,0,0
187,22585.46,0,0,0,0,1,0,-1885.4599999999991,0,0,0
280,1039.51,0,0,0,0,1,0,-1039.51,0,0,0
593,272776.59,1,0,0,0,0,1,0.0,1,1,1
596,134373.09,0,0,1,0,0,0,-106496.09,1,1,0
33,66764.6,0,0,1,0,0,0,-66764.6,1,1,0
369,119572.46,0,0,1,0,0,0,-119572.46,1,1,0
394,25863.94,0,0,0,0,1,0,-25863.94,0,0,0
163,187257.75,0,0,1,0,0,0,-177305.75,1,1,0
279,42606.79,0,1,0,0,0,0,9619091.53191807,0,0,0
567,3596.83,1,0,1,0,0,0,0.0,1,1,0
179,364164.96,0,1,0,0,0,0,8908183.198928336,0,0,0
390,4525901.25,1,0,0,0,0,1,0.0,1,1,1
380,201.97,0,0,0,0,1,0,6551.041127601675,0,0,0
719,366896.03,1,0,1,0,0,0,0.0,1,1,0
252,125190.09,0,1,0,0,0,0,4253690.709504189,0,0,0
303,276926.61,0,0,1,0,0,0,-276926.61,1,1,0
11,66090.6,0,1,0,0,0,0,4556360.249364409,0,0,0
203,99345.2,0,0,1,0,0,0,-99345.2,1,1,0
207,5712.72,0,0,0,0,1,0,-5712.72,0,0,0
234,10582.15,0,0,0,0,1,0,-10582.15,0,0,0
95,111046.45,0,0,1,0,0,0,-111046.45,1,1,0
298,49593.36,0,0,0,0,1,0,-49407.36,0,0,0
415,1675153.28,1,0,1,0,0,0,0.0,1,1,0
42,712014.27,0,0,0,0,0,1,-701276.27,1,1,1
408,313936.67,1,0,1,0,0,0,0.0,1,1,0
134,257534.43,0,0,1,0,0,0,-257534.43,1,1,0
398,315101.41,0,0,1,0,0,0,-263262.41,1,1,0
155,405284.86,0,1,0,0,0,0,-396100.7947869017,0,0,0
564,41550.73,0,1,0,0,0,0,2416292.0284350505,0,0,0
9,14937.31,0,0,0,0,1,0,18399.869313246847,0,0,0
13,25355.64,0,0,0,0,1,0,-25355.64,0,0,0
42,402322.19,0,0,1,0,0,0,-402322.19,1,1,0
33,6648389.9,1,0,1,0,0,0,0.0,1,1,0
162,2841.79,0,0,0,0,1,0,-2841.79,0,0,0
179,11066.18,0,0,0,0,1,0,-11066.18,0,0,0
259,248071.56,1,0,1,0,0,0,0.0,1,1,0
162,4669.19,0,0,0,0,1,0,218698.92448791926,0,0,0
324,78920.24,0,0,1,0,0,0,-64798.240000000005,1,1,0
17,19521.01,0,1,0,0,0,0,139954.89480299494,0,0,0
194,452294.74,1,0,1,0,0,0,0.0,1,1,0
395,33572.0,0,0,1,0,0,0,-33572.0,1,1,0
623,67128.33,1,0,0,0,0,1,0.0,1,1,0
579,3085336.66,1,0,0,0,0,1,0.0,1,1,1
212,7591.74,0,0,0,0,1,0,97260.77472058973,0,0,0
249,21822.73,0,0,0,0,1,0,-572.7299999999996,0,0,0
256,23573.45,0,0,1,0,0,0,-18527.45,1,1,0
638,134293.12,1,0,0,0,0,1,0.0,1,1,0
371,11630.38,1,0,0,0,0,1,0.0,1,1,0
311,6558087.93,1,0,0,0,0,1,0.0,1,1,1
282,67017.4,0,1,0,0,0,0,1528598.9460772804,0,0,0
130,8932.99,0,0,0,0,1,0,-8932.99,0,0,0
280,10543.96,0,0,0,0,1,0,234941.67285054433,0,0,0
405,11969.8,0,0,0,0,1,0,383768.6521687091,0,0,0
721,71216.62,1,0,1,0,0,0,0.0,1,1,0
500,13974.97,0,0,0,0,1,0,-13700.97,0,0,0
233,9313.21,0,0,0,0,1,0,74104.45660424777,0,0,0
95,23222.43,0,0,0,0,1,0,-8603.43,0,0,0
251,21724.04,0,0,1,0,0,0,-549.0400000000009,1,1,0
375,264120.65,0,0,1,0,0,0,117090.67918784276,1,1,0
284,71139.03,0,0,1,0,0,0,16687.266956966996,1,1,0
135,225724.2,0,0,1,0,0,0,-225724.2,1,1,0
41,57691.12,0,0,1,0,0,0,-46027.12,1,1,0
297,55160.4,0,0,0,0,1,0,-33821.22,0,0,0
229,305084.66,0,0,0,0,0,1,-255266.65999999997,1,1,1
355,43423.75,0,0,1,0,0,0,76157.00928688308,1,1,0
329,6476.2,0,1,0,0,0,0,12892608.736829784,0,0,0
613,393699.17,1,0,1,0,0,0,0.0,1,1,0
133,1159010.44,1,0,0,0,0,1,0.0,1,1,1
42,1925.14,0,0,0,0,1,0,-1051.14,0,0,0
203,58409.68,0,0,1,0,0,0,-58409.68,1,1,0
138,3477.81,0,0,0,0,1,0,-3477.81,0,0,0
133,5833.88,0,0,0,0,1,0,-5833.88,0,0,0
510,3178881.71,1,0,0,0,0,1,0.0,1,1,1
130,15960.64,0,0,0,0,1,0,-14427.64,0,0,0
616,7240965.96,1,0,0,0,0,1,0.0,1,1,1
193,660746.19,1,0,0,0,0,1,0.0,1,1,1
252,276922.08,0,1,0,0,0,0,-251382.6997541729,0,0,0
399,193007.22,0,1,0,0,0,0,-178061.46513094165,0,0,0
503,861189.54,1,0,1,0,0,0,0.0,1,1,0
499,558136.45,1,0,1,0,0,0,0.0,1,1,0
311,268366.47,1,0,1,0,0,0,0.0,1,1,0
204,32523.05,0,0,1,0,0,0,-20562.05,1,1,0
131,270681.86,0,0,0,0,0,1,-270681.86,1,1,1
444,1108140.19,1,0,0,0,0,1,0.0,1,1,1
9,9435.84,0,0,0,0,1,0,464479.8512963167,0,0,0
143,157473.28,0,0,1,0,0,0,13216.230005695019,1,1,0
284,148932.95,0,0,1,0,0,0,-148932.95,1,1,0
140,156507.18,0,0,1,0,0,0,-156507.18,1,1,0
398,255294.64,0,1,0,0,0,0,-255180.09067486392,0,0,0
347,369407.18,0,1,0,0,0,0,3940329.151370863,0,0,0
36,38885.59,0,0,1,0,0,0,-38885.59,1,1,0
235,249766.23,0,0,1,0,0,0,-249766.23,1,1,0
186,87057.22,0,0,1,0,0,0,-87057.22,1,1,0
217,3452538.75,1,0,0,0,0,1,0.0,1,1,1
297,5591647.96,1,0,0,0,0,1,0.0,1,1,1
327,5852.05,0,0,0,0,1,0,14557.36342081078,0,0,0
262,2016790.84,1,0,1,0,0,0,0.0,1,1,0
236,79031.37,0,0,1,0,0,0,-79031.37,1,1,0
167,184772.84,0,1,0,0,0,0,13501460.974687375,0,0,0
372,662965.01,0,1,0,0,0,0,8757579.283586396,0,0,0
333,35338.2,0,0,0,0,1,0,-25267.199999999997,0,0,0
250,52795.24,1,0,1,0,0,0,0.0,1,1,0
35,39374.14,0,0,1,0,0,0,-25612.14,1,1,0
11,38688.24,0,0,0,0,1,0,-18208.239999999998,0,0,0
262,21328.57,0,0,1,0,0,0,-21328.57,1,1,0
350,114080.29,0,0,1,0,0,0,-83838.29,1,1,0
33,30698.67,0,0,0,0,1,0,-30698.67,0,0,0
139,151326.52,0,1,0,0,0,0,-140267.51780859334,0,0,0
590,802483.88,1,0,0,0,0,1,0.0,1,1,1
236,3385.38,0,0,0,0,1,0,-3385.38,0,0,0
161,336381.25,0,0,1,0,0,0,-336381.25,1,1,0
374,22069.62,0,0,0,0,1,0,-19028.62,0,0,0
11,107572.9,0,0,1,0,0,0,-107572.9,1,1,0
5,10119.47,1,0,1,0,0,0,0.0,1,1,0
14,5832.62,0,0,0,0,1,0,-5832.62,0,0,0
160,3.05,0,0,0,0,1,0,2970.9503381991644,0,0,0
227,445435.3,0,0,1,0,0,0,-445435.3,1,1,0
306,14519.05,0,1,0,0,0,0,4223238.807031034,0,0,0
330,7931.7,0,1,0,0,0,0,3613995.065291348,0,0,0
188,11249.01,0,0,0,0,1,0,315464.8881540287,0,0,0
155,313086.96,0,0,1,0,0,0,-254876.96000000002,1,1,0
351,11122.81,0,1,0,0,0,0,-10092.216220428812,0,0,0
158,171456.83,1,0,0,0,0,1,0.0,1,1,0
261,134497.47,0,1,0,0,0,0,4653168.200738012,0,0,0
346,518871.03,0,0,0,0,0,1,-518871.03,1,1,1
727,815384.83,1,0,1,0,0,0,0.0,1,1,0
155,682309.83,1,0,0,0,0,1,0.0,1,1,1
636,1455839.54,1,0,0,0,0,1,0.0,1,1,1
213,31768.2,0,0,0,0,1,0,-31768.2,0,0,0
240,2454.16,0,0,0,1,0,0,-1710.1599999999999,0,0,0
151,147080.42,1,0,1,0,0,0,0.0,1,1,0
210,2780.98,0,0,0,0,1,0,5628.54268340262,0,0,0
45,207272.75,0,0,1,0,0,0,65369.162009200896,1,1,0
547,3708.08,0,0,0,0,1,0,45565.812829669696,0,0,0
4,2625.76,0,0,0,0,1,0,27150.030453763997,0,0,0
273,296212.67,1,0,1,0,0,0,0.0,1,1,0
166,436.7,0,0,0,0,1,0,5367.7700471736,0,0,0
401,20483.45,0,0,0,0,1,0,30751.215946679946,0,0,0
305,1309602.55,1,0,1,0,0,0,0.0,1,1,0
297,219856.76,0,0,1,0,0,0,-219856.76,1,1,0
382,18096.97,0,0,0,0,1,0,-17635.97,0,0,0
168,3858.0,0,0,0,0,1,0,72283.86147522682,0,0,0
211,111560.45,0,0,1,0,0,0,-89159.45,1,1,0
33,74679.22,0,1,0,0,0,0,3133.8450458960433,0,0,0
207,353913.62,0,0,1,0,0,0,-353913.62,1,1,0
500,51753.87,0,0,0,0,1,0,89665.02602571162,0,0,0
236,231742.94,0,0,1,0,0,0,-231742.94,1,1,0
400,264150.37,0,0,1,0,0,0,-258516.56,1,1,0
309,135151.59,0,0,1,0,0,0,-135151.59,1,1,0
589,358491.21,0,0,1,0,0,0,-358491.21,1,1,0
404,658.86,0,0,0,0,1,0,11598.780452002125,0,0,0
282,16296.46,1,0,1,0,0,0,0.0,1,1,0
731,31887.18,1,0,1,0,0,0,0.0,1,1,0
43,103853.08,0,0,1,0,0,0,-90391.08,1,1,0
275,3132.58,0,0,0,0,1,0,-2734.58,0,0,0
11,346633.88,0,0,1,0,0,0,-286564.88,1,1,0
493,148386.86,0,1,0,0,0,0,2262705.85467934,0,0,0
362,85113.85,1,0,1,0,0,0,0.0,1,1,0
434,32671.88,1,0,0,0,0,1,0.0,1,1,0
421,207021.45,1,0,0,0,0,1,0.0,1,1,1
186,364867.96,0,0,1,0,0,0,-344164.96,1,1,0
34,265100.86,0,0,1,0,0,0,-265100.86,1,1,0
16,14783.95,0,0,0,0,1,0,-14244.95,0,0,0
323,56327.38,0,0,0,0,1,0,-56327.38,0,0,0
122,188249.17,1,0,0,0,0,1,0.0,1,1,0
403,108560.06,1,0,0,0,0,1,0.0,1,1,0
233,14333.31,0,0,0,0,1,0,-14333.31,0,0,0
492,368782.58,0,0,1,0,0,0,-368485.58,1,1,0
227,27324.83,0,0,0,0,1,0,-27324.83,0,0,0
619,4256.18,0,0,0,0,1,0,26177.20692892008,0,0,0
208,61097.8,0,0,1,0,0,0,-61097.8,1,1,0
155,93304.85,0,0,1,0,0,0,-93304.85,1,1,0
492,1059682.92,1,0,0,0,0,1,0.0,1,1,1
249,159463.58,0,0,1,0,0,0,-138686.58,1,1,0
260,94823.02,0,0,1,0,0,0,-81193.21,1,1,0
249,4720554.95,1,0,0,0,0,1,0.0,1,1,1
198,7620549.14,1,0,1,0,0,0,0.0,1,1,0
514,10000000.0,1,0,1,0,0,0,0.0,1,1,0
376,10839.67,0,0,0,0,1,0,-10839.67,0,0,0
279,0.0,1,0,1,0,0,0,0.0,1,1,0
206,24.08,0,0,0,0,1,0,-24.08,0,0,0
393,1998137.95,0,0,0,0,0,1,-1992112.95,1,1,1
20,145274.77,0,0,1,0,0,0,-129050.76999999999,1,1,0
21,11819.5,0,0,0,0,1,0,17917.705853095573,0,0,0
259,6122.58,0,0,1,0,0,0,12997.94664788091,1,1,0
163,66832.23,0,0,1,0,0,0,-58440.229999999996,1,1,0
178,119878.55,0,0,1,0,0,0,-100883.52,1,1,0
274,2478.26,0,0,0,0,1,0,91426.78657034112,0,0,0
34,50209.47,0,1,0,0,0,0,-50117.29602811348,0,0,0
380,9452.15,0,0,0,1,0,0,122733.13212876348,0,0,0
512,1319703.76,1,0,0,0,0,1,0.0,1,1,1
134,44481.5,0,0,1,0,0,0,-5569.730000000003,1,1,0
610,633459.44,1,0,0,0,0,1,0.0,1,1,1
9,453411.85,0,0,1,0,0,0,-453411.85,1,1,0
177,2759.92,0,0,0,0,1,0,-2759.92,0,0,0
361,54892.98,1,0,1,0,0,0,0.0,1,1,0
183,36059.94,0,1,0,0,0,0,2246602.243466465,0,0,0
36,402037.84,0,0,1,0,0,0,-360550.84,1,1,0
138,413724.71,0,0,1,0,0,0,-255706.80000000002,1,1,0
186,134500.02,0,1,0,0,0,0,-119743.93350546031,0,0,0
376,12876.79,0,0,1,0,0,0,-12876.79,1,1,0
231,250352.14,0,1,0,0,0,0,4418705.361297576,0,0,0
154,1581441.8,1,0,0,0,0,1,0.0,1,1,1
18,197865.25,0,1,0,0,0,0,5224141.308177644,0,0,0
299,208500.13,0,0,0,0,0,1,-208500.13,1,1,1
16,336729.95,0,0,1,0,0,0,-326629.05,1,1,0
607,56888.23,1,0,0,0,0,1,0.0,1,1,0
280,233406.69,0,1,0,0,0,0,10540002.765973149,0,0,0
50,112668.54,1,0,0,0,0,1,0.0,1,1,0
249,120852.62,0,1,0,0,0,0,25572720.013555285,0,0,0
563,2905831.61,1,0,0,0,0,1,0.0,1,1,1
180,4770.88,0,0,0,0,1,0,6822.290609700282,0,0,0
204,6863.94,0,0,0,0,1,0,19324.230322624007,0,0,0
474,232074.03,0,0,1,0,0,0,-207119.03,1,1,0
20,85300.42,0,0,1,0,0,0,213996.3062239407,1,1,0
208,1128579.71,1,0,1,0,0,0,0.0,1,1,0
379,150445.09,0,1,0,0,0,0,7266171.650682357,0,0,0
559,175290.91,1,0,1,0,0,0,0.0,1,1,0
715,1390048.67,1,0,0,0,0,1,0.0,1,1,1
134,161295.98,0,1,0,0,0,0,-130594.14530783688,0,0,0
350,254929.61,0,0,1,0,0,0,-46312.92999999999,1,1,0
360,758848.47,1,0,0,0,0,1,0.0,1,1,1
157,61435.91,0,0,1,0,0,0,-61435.91,1,1,0
178,41505.35,0,0,1,0,0,0,-29589.35,1,1,0
583,2149658.47,1,0,1,0,0,0,0.0,1,1,0
643,161147.38,1,0,0,0,0,1,0.0,1,1,0
85,64344.59,1,0,0,0,0,1,0.0,1,1,0
134,64582.85,0,0,1,0,0,0,-64582.85,1,1,0
134,10000000.0,1,0,1,0,0,0,0.0,1,1,0
41,2885466.96,1,0,1,0,0,0,0.0,1,1,0
60,89014.32,1,0,1,0,0,0,0.0,1,1,0
240,103949.5,1,0,1,0,0,0,0.0,1,1,0
388,236388.4,1,0,0,0,0,1,0.0,1,1,1
183,12580.41,0,0,0,0,1,0,-12580.41,0,0,0
41,11169.67,0,0,0,0,1,0,-11169.67,0,0,0
305,13438.74,0,0,0,0,1,0,-13438.74,0,0,0
236,6392.38,0,0,0,0,1,0,-5137.51,0,0,0
193,26310.8,0,0,0,0,1,0,87167.8242674801,0,0,0
354,41184.24,0,0,1,0,0,0,-41184.24,1,1,0
164,297515.43,0,1,0,0,0,0,-286508.06959520286,0,0,0
48,561374.78,1,0,1,0,0,0,0.0,1,1,0
210,1708.85,0,0,0,0,1,0,-1708.85,0,0,0
372,9165.17,0,0,0,0,1,0,-9165.17,0,0,0
606,3973479.44,1,0,0,0,0,1,0.0,1,1,1
438,176776.55,1,0,1,0,0,0,0.0,1,1,0
154,81120.21,0,1,0,0,0,0,-80970.51568245242,0,0,0
354,283429.1,1,0,0,0,0,1,0.0,1,1,1
137,410183.39,0,0,1,0,0,0,-243084.39,1,1,0
163,431554.34,0,0,0,0,0,1,-332198.34,1,1,1
